"","analysis_id","duplicate_id","title","abstract"
"53",14198,"2014.776","Freshwater microalgae niche of air carbon dioxide mitigation","The effectiveness of the niche of freshwater algae as a remover of carbon dioxide (CO2) from the ecosystem, and its potential to perpetuate carbon cycle are to be systematically investigated. In this study, using unsupplemented natural freshwater medium, we investigated the freshwater microalgal sequestration of atmospheric CO2 in the laboratory. The microalgal fixation of carbon, calculated by mass balance, showed that the freshwater microalgal CO2, uptake rate could reach 175 mg/L/day, with a CO2 consumption efficiency over 100\%. We found that the natural freshwater medium system achieved much higher carbon fixation efficiency than artificial media which used CO2 as the sole carbon source. This study demonstrated that in natural freshwater medium, the extent of microalgal carbon fixation transcended the substrate limitation by directly absorbing CO2 from air and thus the carbon in the microalgal biomass (100\%) was solely derived from atmosphere. Furthermore, our results suggested that the freshwater microalgal carbon fixation could account for a significant portion of the ``remaining unidentified{'' carbon sink. (C) 2014 Elsevier B.V. All rights reserved."
"54",9638,"2021.1310","Evaporative cooling strategies in urban areas: The potential of vertical greening systems to reduce nocturnal heat stress","This research is part of a project that aims to create a simulation workflow to design adaptive facades to not only reduce the energy demand of buildings and provide a good level of indoor comfort, but also to mitigate the urban heat island effect. The anthropogenic climate change results in a steady increase of hot days, tropical nights and heavy rainfall, affecting the quality of human comfort, especially in urban areas not only in hot regions of the world but also in Central Europe. Vertical greening systems are often a first-choice mitigation strategy to improve the deteriorating situation. By combining the use of natural resources like rainwater and solar radiation, the greening evaporates water and provides natural cooling. This paper deals with the efficiency and feasibility of vertical greening systems towards a relief in heat stress by simulating different constructions under local circumstances of three climate zones, focusing on the night-time. To carry out the simulations with microclimate simulation tool ENVI-met, an urban apartment complex was designed and provided with different kinds of vertical greening to investigate the various positive effects resulting from the green facade. As a shading device, the greened walls showed a significant decrease of wall surface temperatures of up to 18K. However, restricted transpiration fluxes obstruct exploiting the full potential of evaporative cooling, especially during night-time."
"55",257319,"2018.16616","Modelling the fine-scale spatiotemporal pattern of urban heat island effect using land use regression approach in a megacity","Urban heat island (UHI) effect significantly raises the health burden and building energy consumption in the high-density urban environment of Hong Kong. A better understanding of the spatiotemporal pattern of UHI is essential to health risk assessments and energy consumption management but challenging in a high-density environment due to the sparsely distributed meteorological stations and the highly diverse urban features. In this study, we modelled the spatiotemporal pattern of UHI effect using the land use regression (LUR) approach in geographic information system with meteorological records of the recent 4 years (2013â€“2016), sounding data and geographic predictors in Hong Kong. A total of 224 predictor variables were calculated and involved in model development. As a result, a total of 10 models were developed (daytime and nighttime, four seasons and annual average). As expected, meteorological records (CLD, Spd, MSLP) and sounding indices (KINX, CAPV and SHOW) are temporally correlated with UHI at high significance levels. On the top of the resultant LUR models, the influential spatial predictors of UHI with regression coefficients and their critical buffer width were also identified for the high-density urban scenario of Hong Kong. The study results indicate that the spatial pattern of UHI is largely determined by the LU/LC (RES1500, FVC500) and urban geomorphometry (hÂ¯ BVD, Î»Â¯F, Î¨sky and z0) in a high-density built environment, especially during nighttime. The resultant models could be adopted to enrich the current urban design guideline and help with the UHI mitigation. Â© 2017 Elsevier B.V."
"56",386711,"2021.17698","Energy harvesting from longitudinal and transverse motions of sea waves particles using a new waterproof piezoelectric waves energy harvester","This paper experimentally studied the energy harvesting from the longitudinal and transverse motions of sea waves using a waterproof piezoelectric wave energy harvester (WPWEH). Because of sealing and specific design type of the WPWEH, the piezoelectric cantilever beam was entirely placed inside the water to increase the harvested electrical power. Three orientations of O1,O2 and O3were considered for placing the piezoelectric cantilever beam inside the water channel. In O1orientation, the cantilever beam was vertical and perpendicular to the floor while in O2and O3orientations, it was horizontal and parallel with the floor. The cantilever beam was perpendicular to the flow in O1andO2 and vibrates due to the longitudinal motion of wave particles while it was parallel with the flow in O3 and vibrates due to the transverse motion of wave particles. The influence of orientation, wave rate, and resonant frequency of the cantilever beam on the root mean square of the voltage and harvested electrical power was studied. The O1 orientation was selected as the optimum orientation for energy harvesting, because of having harmonic oscillations with a maximum generated voltage. The optimum electrical load resistance was calculated for the maximum harvested power. The results showed that the maximum density of the harvested electrical power from the WPWEH was increased compared to the other similar works. Â© 2021 Elsevier Ltd"
"57",269150,"2014.11576","2014 4th International Conference on Mechanical Science and Engineering, ICMSE 2014","The proceedings contain 198 papers. The special focus in this conference is on Advanced Research in Intelligent Equipment Manufacturing. The topics include: Optimization design on the performance of the shaper; modeling and dynamic research of the pneumatic-hydraulic loading simulator system; test and numerical analysis of natural frequency for tube; wind turbine gearbox transmission chain forced vibration analysis exerted by random actuator; vibration characteristics analysis of large dismountable out-moving jaw crusher; excitation order research in bladed-disk coupling resonance condition; driving intention based optimal shift control for automatic transmission; dispersion curves calculation for guided waves in rod by modal analysis; dynamic characteristics analysis for seismic vibrator; finite element research on damping of viscoelastic free layer damping sheet; coupling vibration of tapered rod; resonance reliability analysis of aeroengine compressor rotor blade; present status of damping test techniques for magnesium alloys; parameter sensitivity analysis of gear contact in gear-bearing-rotor system based on romax; investigation of crack line offset of fracture splitting connecting rod; near-field noise prediction for landing gear based on detached eddy simulations; fatigue life analysis of auger stem in soft coal seam; research on walking principle of a worm pipe robot; a new way to simulate the fluid structure interaction between the bioprosthetic heart valve and blood; based on ANSYS large diameter metallic high-speed rotating disk modal analysis; the numerical investigation of cracking areas under nonuniform settlements of the construction; simulation and control of a duopoly model; topological optimization for damping structure of cylindrical shell based on DIMFM; development of double-axis double-rest CNC machining center; construction of computer controlled bioreactor; study on detection method for crack in eggs based on computer vision and support vector machine neural network; genetic algorithm-based optimization of steam consumption of dryer section in paper machine; control characteristics analysis of split-drag-rudder; a study on the output characteristic of photovoltaic array under partially shaded conditions; permormance analysis of distribution system with distributed generation, a case study of Nepal; experimental research on direct evaporative cooling of stainless steel filler; design of dynamic vehicle navigation terminal based on GPS/GPRS; key technologies research of MEMS pressure sensor for fuze; thermal effect of dual-function solar collector on building in autumn; multi-stage cascaded quasi Z-source inverter system for renewable energy applications; numerical and experiment study on new types of Magnus blade; heat storage performance analysis of solar chimney power plant system; research on the heat transfer characteristics of receiver in designed solar direct steam generation system; design of a small wind turbine to generate electricity in urban and rural areas; energy and distribution analysis on engine bench; three-ring gear reducer internal tooth plate processing method in the research and analysis; comparing sliding-mode control and PID approaches for vehicle stability control; research on drive mode for an independent eight in-wheel motor drive vehicle; study on a novel excitation coil used in electromagnetic anti-wax apparatus; a novel control strategy of active power filter; performance and affection analysis on cooling module in the vehicle working conditions; study on adaptive distance relay to prevent cascading trips in complex power grid; studies on the acoustic characteristics of the Hartmann acoustic generator; interference detection for the stationary internal toroidal gear machining; application of mechanical energy storage in micro-fluid turbine design; verification of control system by physical simulation; research on the detail design of aircraft wings; based on vibration and improved GRNN identify eggshell crack; study of establishment and operation of salt-gradient solar pond; irradiance and temperature dependence characterization of vacuum glass BIPV modules; AR technology and its application in biomedical engineering; utilization of quantization method on credit risk assessment; seven factors in evaluating recommender system; a synthesis algorithm of beam-forming for antenna pattern; an approach to group making problems based on two-tuple linguistic theory; the analysis of the evolution of the supply chain and the corresponding supply chain contract model; two-dimensional structural topology optimization based on isogeometric analysis; studies on estimation accuracy of point estimation in up-and-down method; uncertainty reasoning problem research based on the expert system of production plan; X-ray testing of weld defect of automatic recognit ion and alarm technology research; rapid design of powertrain in wheeled combine harvester chassis based on knowledge; two sharp perturbed midpoint inequalities; prediction of the fatigue life for large wind turbine gearbox; artificial immune systems applied to the analysis of structural integrity of a building; a novel three-dimensional cellular automaton evacuation model; preliminary study on mine safety audit evaluation index system; the influence of evacuation signs on evacuation for bad visibility; electrochemical performance of hard carbon as negative electrode in lithium ion capacitor; associative behaviors of a novel series of amphiphilic statistical tripolymers; characteristics of microstructure and microhardness of friction stir welded joints for AZ31 magnesium alloy; application of cationic cassava dregs as a retention and drainage aid in wet-end system; deep removal of methyl mercaptan in biogas; study on the creep properties of resin concrete; a hydrothermal factor calculating approach based on FEM for fiber-reinforced composites; new approach to synthesis of CuO/CeO2 catalysts for preferential CO oxidation; prediction of residual stress induced distortions in micro-milling of Al7050 thin plate; taguchi optimization to determine optimal denier of the polyester fibre; finite element method analysis for marine semi-built-up crankshaft shrinkage fitting; pump ability of concrete mixture improvement based on rich mortar theory testing method; homogeneous in distribution of InGaN/GaN quantum wells in high performance GaN based light-emitting devices; fabrication high aspect ratio nanometer holes on the alumina based on self-organization technology; generalized theory of thermo-acoustic emission from nanocrystalline porous silicon; preparation and photocatalytic activity of titanium dioxide-cuprous oxide heterostructure on graphene; study of MEMS based micropyrotechnic igniter; constituent characteristic and biomedical potentials of organic essential oils from leaves of four eucalyptus cultivars in china; influence of complex plasticizers containing urea and triethanolamin on the characteristics of SPI/PVA films; optimizing experimental variables to enhance the biodegradability of polylactic acid; analysis on key points of cultivation techniques for medicinal flower and fruit plants; assessment of embodied carbon emissions within the trade between china and main trade partners; study on power generation expansion planning model based on CO2 emission reduction; the strontium isotopic chemical analysis of geothermal water in Guihu, Fuzhou; the research on synthetic method of starch/lactic acid graft copolymer catalyzed with sulfuric acid; solidification of greenhouse gas carbon dioxide; study on by-product synergy and eco-industrial parks in china based on American experience; dynamic analysis and prediction of ecological footprint in Jilin province of china based on grey prediction model; marine SCR technology's development and prospects; discussion on ship exhaust gas washing desulfurization technology; catalytic pyrolysis of bamboo residues for composite biochar and bamboo oil; a wind farm capacity credibility calculation method based on parabola; multiple time-scale collaborative optimal dispatch methods for electric vehicles and wind power; tolerance optimization for assembly systems based on quality requirements using state space model; a study of process rebuilding of asset life cycle management in power grid enterprises based on MIMS diagnosis model; the study on electricity price linkage in the market including energy storage station in demand side; energy efficiency evaluation for steam turbine and auxiliary system; fuzzy comprehensive evaluation on energy-efficiency of plant boiler based on exergy analysis; optimization of unidirectional material handling system with short-cut; the study of an economic hybrid TCSC structure; dynamic analysis on energy-saving effect of distributed cooling system in TBS; thermodynamic analysis of minimum extraction ratio for coal-fired CHP plants; an portfolio optimal attainability under transaction costs; empirical study on the effect of investment on employment; a comprehensive evaluation approach for machining operation based on fuzzy AHP; a blackboard-based architecture for modular product design; the relief modeling and processing based on ArtCAM; research of two-tuple linguistic in process of maintenance on risk evaluation for naval vessel and functions of public service in the sustainable development of regional economy."
"58",121634,"2021.13230","Phosphorus saturation index and water-extractable phosphorus in high-legacy phosphorus soils in southern British Columbia, Canada","Understanding of the risk of phosphorus (P) loss to the environment is crucial to monitor soil P and implement policies for P management. We assessed P sorption characteristics and adapted a P saturation index (PSI) for silage corn and blueberry fields in south coastal British Columbia (BC), Canada. We used 284 composite soil samples with contrasting P levels collected from eight silage corn and 23 blueberry fields across south coastal BC. The P sorption maximum (S-max) varied between 982 and 2532 mg P.kg(-1) and was influenced by aluminum concentration and organic matter content. The degree of P saturation was related to water-extractable P (Pw) by a quadratic regression with R-2 = 0.85. A critical Pw = 3.7 mg.kg(-1) was established across the two cropping systems. The silage corn fields with pH > 5.5 had critical PSI value of 10.4\%, and blueberry fields with pH < 4.7 had critical PSI value of 18.0\%. These results showed that the risk of P loss from soil in the silage corn was high, but it was low for blueberry because the critical PSI for silage corn fields was lower than for blueberry fields, and therefore, saturation would be more easily reached, even though more P is applied to blueberry fields. The combination of a critical PSI and Pw as agri-environmental indicators will help farmers and professionals to identify fields with risk of P loss, to implement a nutrient management plan, and to monitor how this risk changes with time."
"59",225316,"2018.11299","Repairing the corneal epithelium using limbal stem cells or alternative cell-based therapies","Introduction: The corneal epithelium is maintained by limbal stem cells (LSCs) that reside in the basal epithelial layer of the tissue surrounding the cornea termed the limbus. Loss of LSCs results in limbal stem cell deficiency (LSCD) that can cause severe visual impairment. Patients with partial LSCD may respond to conservative therapies designed to rehabilitate the remaining LSCs. However, if these conservative approaches fail or, if complete loss of LSCs occurs, transplantation of LSCs or their alternatives is the only option. While a number of clinical studies utilizing diverse surgical and cell culture techniques have shown favorable results, a universal cure for LSCD is still not available. Knowledge of the potential risks and benefits of current approaches, and development of new technologies, is essential for further improvement of LSCD therapies.Areas covered: This review focuses on cell-based LSCD treatment approaches ranging from current available clinical therapies to preclinical studies of novel promising applications.Expert opinion: Improved understanding of LSC identity and development of LSC expansion methods will influence the evolution of successful LSCD therapies. Ultimately, future controlled clinical studies enabling direct comparison of the diverse employed approaches will help to identify the most effective treatment strategies."
"60",185142,"2010.5330","Mapping Sea Level from Space Precision Orbit Determination and Satellite Altimetry","Since 1992, a series of satellite missions, beginning with TOPEX/Poseidon (T/P) and followed by Jason-1 and the Ocean Surface Topography Mission on Jason-2 (OSTM/Jason-2), have combined precision orbit determination (POD), a sophisticated method to determine precise height of spacecraft above the center of the Earth, and satellite altimetry to make precise measurements of sea surface height (SSH) and to map ocean surface topography. These missions' unprecedented continuous 18-year-long record of SSH has revolutionized oceanography. With support provided by the National Aeronautics and Space Administration (NASA), the National Oceanographic and Atmospheric Administration (NOAA), and European partners (the French space agency, also known as the Centre National d'Etudes Spatiales (CNES), and the European Organisation for the Exploitation of Meteorological Satellites (Eumetsat)), these altimetry missions continue to help us understand the effects of the changing ocean on climate and provide significant benefits to society. Their measurements are being used to map SSH, geostrophic velocity, significant wave height, and wind speed over the global oceans. Orbiting at a height of 1,336 km above Earth's surface, the satellites measure the SSH every 6 km along the ground track, with an accuracy of 3-4 cm, covering the global oceans every 10 days. These highly accurate measurements would not be possible without the ability to determine the satellite's exact position relative to the center of the Earth. This is achieved by using POD. Three of the five instruments on board the spacecraft provide critical satellite tracking information for POD. The NASA Laser Retroreflector Array (LRA) uses satellite laser ranging. The CNES Doppler Orbitography and Radiopositioning Integrated by Satellite (DORIS) system uses Doppler radio data and a high-performance global positioning system (GPS) receiver that provides range, precise carrier phase, and timing signals. POD combines satellite tracking information with accurate models of the forces acting on the satellite (e.g., gravity, aerodynamic drag) that govern the satellite motion. This process provides the very-high-precision satellite orbital heights that, together with satellite altimetry, allow accurate estimation of SSH. Data from these missions have proved to be a key to understanding Earth's delicate climate balance and are a critical component of global climate studies. They provide insight on short-term climate events, such as El Nino and La Nina, as well as longer-term climate events, such as the Pacific Decadal Oscillation (PDO). Altimeter data products are currently used by hundreds of researchers and operational users over the globe to monitor ocean circulation and improve our understanding of the role of the changing ocean in climate and weather. The missions' measurement of rising sea level, a direct result of Earth's warming climate, are especially important for coastal communities and decision makers and might help save lives and property. The legacy of satellite altimetry created by TIP; Jason-1, and OSTM/Jason-2 and the important data record they have collected are being continued. To ensure continuity with these missions, a group of nations and their science organizations plan to launch Jason-3 in 2013, Jason-CS/4 by 2017, and a next-generation Surface Water and Ocean Topography (SWOT) mission by end of the decade."
"61",277426,"2010.8199","The community climate system model","The Community Climate System Model (CCSM) is a modern worldclass climate code consisting of atmosphere, ocean, land, and sea-ice components coupled through exchange of mass, momentum, energy, and chemical species [98, 101]. Investigating the impact of climate change is a computationally expensive process, requiring significant computational resources [263]. Making progress on this problem also requires achieving reasonable throughput rates for individual experiments when integrating out to hundreds or thousands of simulation years. Climate models employ time-accurate numerical methods, and exploitation of significant parallelism in the time-direction has yet to be demonstrated in production climate models. For the CCSM this leaves functional parallelism between the component models, parallelizing over the spatial dimensions, and loop-level parallelism exploited within a shared-memory multi-processor compute node or a single processor. Due to as yet unavoidable parallel inefficiencies, the size of the spatial computational grids that can be used and still achieve the required throughput rates for long time integrations is small compared to other peta- and exa-scale computational science. As a consequence the maximum number of processors that can be applied in a single experiment is also relatively small. Parallel algorithms need to be highly optimized for even a modest number of computational threads to make best use of the limited amount of available parallelism. Â© 2010 by Taylor & Francis Group, LLC."
"62",370684,"1995.3624","Computer simulation of imaging ocean wave fields with a marine radar","Imaging of the ocean wave field with a nautic radar is strongly influenced by shadowing, creating nonlinearity. Therefore, besides the fundamental mode, harmonics of the imaged wave field are generated at the image spectrum. It is shown that it is possible to identify the different modes of the wavenumber-frequency spectrum. A spectrum of simulated radar images is compared with a wave energy spectrum, which has been taken during ERS-1 CAL/VAL."
"63",210267,"2013.9101","Adsorption of boron using glucamine-based chelate adsorbents","Adsorption of boron was investigated using glucamine-based chelate adsorbents, including resin type (Diaion (R) CRB 03 and Diaion (R) CRB 05) and a fiber type (Chelest Fiber (R) GRY-HW) adsorbents. The adsorption rate of boron was pseudo-second-order in all cases, with the Chelest Fiber having the highest adsorption rate. The adsorption of boron increased with pH in the acidic region but decreased with pH in the alkaline region. The adsorption isotherms obtained were of the Langmuir type and the order of the maximum adsorption was CRB 05 approximate to Chelest Fiber>CRB 03. The Chelest Fiber therefore has both a high adsorption rate and a high adsorption capacity for boron. Chromatographic recovery of boron can be achieved with CRB 05 and Chelest Fiber. The Chelest Fiber can adsorb boron at a high flow rate, with a space velocity of 25 h(-1) The effective adsorption-elution processing of boron from salt lake brine was achieved, although the adsorption rate and elution yield of boron were slightly decreased by components coexisting in the brine. (C) 2012 Elsevier B.V. All rights reserved."
"64",303274,"2020.3630","Characterization of herbaceous encroachment on soil biogeochemical cycling within a coastal marsh","Vegetation transitions occur globally, altering ecosystem processing of organic matter and changing rates of soil biogeochemical cycling. In coastal marshes, more salt- and inundation-tolerant herbaceous species are encroaching on less tolerant species, concomitant with sea level rise. These species shifts could disrupt ecosystem services such as soil organic matter storage and the cycling of carbon (C), nitrogen (N), and phosphorus (P). To determine how these ecosystem processes were affected by encroachment, we characterized biogeochemical properties and functions along a transect of encroaching Distichlis spicata L. Greene (saltgrass) on Spartina bakeri Merr. (cordgrass), two herbaceous species. During both the wet and dry season, nine soil cores were obtained from three community types: saltgrass end member, transition zone, and cordgrass end member. Total soil C, N, and organic matter were greatest within the saltgrass and transition zones. The saltgrass and transition zone soils also supported higher rates of enzyme activity and potentially mineralizable N and P than cordgrass soils during the dry season, and greater potential CO2 production and microbial biomass C during the wet season. Generally, the transition zone functioned similarly to the saltgrass zone and the encroachment gradient coincided with a 33 cm elevation change. Seasonally, low extractable nutrient availability (nitrate and soluble reactive phosphorus) during the dry season was correlated with overall greater enzyme activity (N-acetyl-Î²-D-glucosidase, alkaline phosphatase, Î²-glucosidase, xylosidase, and cellobiosidase) and potentially mineralizable N and phosphorus (P) rates. This study demonstrates that shifts in dominant herbaceous species and accompanying abiotic gradients alters biogeochemical processing of organic matter within coastal marshes. Â© 2020 Elsevier B.V."
"65",117076,"2019.9824","Simple evaluation of the degradation state of cultural heritage based on multi-view stereo","In this study, degradation of cultural heritage is discussed based on the comparison between the present shape of the Wareishi Rock Cliff Sculpture and its replica made 30years ago through simple three-dimensional measurement using a multi-view stereo. The Wareishi Rock Cliff Sculpture, an important cultural property of Hiroshima Prefecture, is located near a shoreline. Local people often highlight that the sculpture seems to have recently been suffering from rapid degradation because of the direct impact of tidal ebb and flow. The present three-dimensional shape of this sculpture was investigated through multi-view stereo technique to accurately estimate the current degradation state. The same investigation was performed on the replica of the sculpture made in 1986 using a mold and exhibited in the Hiroshima Prefectural History Museum. The difference between the present shape of the sculpture and that of the replica revealed through the above investigation can be regarded as degradation of the sculpture that has occurred over the previous 30years. The result is as follows. The difference was detected mainly on the middle part of the sculpture, which is a belt-shaped portion parallel to the sea surface that is 20cm high. The total area where more than 3mm of displacement was detected constitutes 0.56\% of the whole measured area. Accordingly, the degradation of the Wareishi Rock Cliff Sculpture does not seem to be recently accelerated but seems to be progressing at a regular pace since it was carved, especially in relation to the sea level rise. If the degradation extends up to the face of the sculpture in the future, some countermeasures may be required. The method used in this study will contribute to the conservation of cultural heritage through evaluating the degradation state of the heritage precisely and to the study of weathering by detecting long-term weathering."
"66",389354,"2020.15388","Modulating Solar Energy Harvesting on TiO2Nanochannel Membranes by Plasmonic Nanoparticle Assembly for Desalination of Contaminated Seawater","Steam generation via harvesting solar energy is one of the promising approaches for seawater desalination. Nowadays, organic contamination in seawater represents a great challenge that needs to be solved. Specially, low-molecular-weight organic molecules may easily pass through distillation membranes with water steam and enter freshwater sources. In this study, we develop a solar distillation membrane (DM) for contaminated seawater desalination rather than grading treatment of contaminated seawater by integrating a large-scale TiO2 nanochannel membrane with plasmonic silver nanoparticles (Ag NPs) via inhomogeneous assembling. Such incorporation enables a self-upstanding DM acting as an efficient broad-band plasmonic absorber (200-2500 nm) and possessing high solar steam efficiencies (82% at 6 kW m-2), thus driving the photothermal desalination and photocatalytic decontamination in a synchronous fashion. The resulting membranes exhibit a rapid evaporation rate (7.14 kg m-2 h-1), helping in achieving fresh water from seawater contaminated with a high concentration of organics with remarkable durability and reusability. We believe the DM proposed in this study could pave the way for a promising point-of-use device to obtain fresh water from contaminated saline water. Â©"
"67",298795,"2021.4993","Meeting protein and energy needs for 10 billion people while restoring oceans","Shellfish and seaweed farming provide resources, opportunities, and solutions to address a wide range of seemingly intractable global problems. Installed and managed properly, aquaculture operations can be restorative to ocean environments, counter climate change, and relieve pressure to farm sensitive terrestrial environments. For these reasons, there is growing social acceptance and political pressure for marine aquaculture expansion, and State, Federal, and International, as well as eNGO-led initiatives are underway. Now is the time to invest in multi-disciplinary science-based teams that can signpost the sustainable pathway for marine aquaculture by developing monitoring and modeling tools and protocols for measuring associated ecosystem impacts and beneficial services. The yield on that investment will be healthy food and more carbon-neutral bio-fuels grown in ways that help heal our oceans. A sustained commitment by the United States now to develop the science and technology for future ocean farms will find an enthusiastic audience in young researchers and technologist around the world, who seek better ways to improve peopleâ€™s lives through their science and problem solving. Â© 2021, Marine Technology Society Inc. All rights reserved."
"68",219570,"2007.5686","Dynamics and Dispersion in the Coastal Boundary Layer off Coffs Harbour in Eastern Australia","Time series analysis and model simulations defined dynamics of coastal boundary layer formation off Coffs Harbour based on four deployed acoustic Doppler current (ADCP) meters and wind data from Coffs Harbour airport. Variance preserving spectra revealed peak energies at 7.8, 3.9 and 2.5 days plus similar to 24 and similar to 12 hours consistent with dominant forcing by winds. At inshore sites the highest energy levels occurred at the surface and decrease uniformly with depth at all frequencies with local peaks centred at exactly 24 hours, corresponding to peak local wind energy. In contrast, offshore sites showed depth dependency in the peak spectral energy with evidence of regional influences and wave-guide effects due to density stratification. Hydrodynamic simulations using the 3-dimensional explicit finite difference model 3DD revealed local bathymetric controls on circulation. A coastal boundary layer, delineated by a shear zone similar to 2km offshore in the lee of Corambirra Point, south of Coffs Harbour, was associated with formation of transient eddies. Model simulations and independent ADCP data identified 3 dimensional flow structures typified by clockwise rotation of flows down through the water column at all sites except for the quiescent, shallow water site in the headland wake south of Corambirra Point. The area south of Corambirra Point was predisposed to clockwise eddy rotation while offshore flows were generally shore-parallel. Pollutant dispersal was shown to be significantly less within this coastal boundary layer thus highlighting the need to consider effects of coastal boundary layers when locating discharges such as ocean outfalls."
"69",226834,"2000.3970","Guide vanes effect of Wells turbine for wave power generator","Guide vanes are installed in the Wells turbine in order to improve its efficiency, self-rotating characteristics and off design performance with stall. This work attempts to explain the role of these guide vanes on the basis of momentum theory. It is shown that the upstream vanes are more effective in enhancing efficiency than the downstream ones. A design method for guide vanes is suggested based on experimental data and potential theory. Experimental studies carried out by the authors do confirm the theory proposed."
"70",340276,"2015.14833","Experimental test and numerical shape optimization of a point pivoted absorber for wave energy conversion","This paper presents a numerical study on an innovative system for converting energy from waves. It consists of a point pivoted body which oscillates in presence of waves. The system uses a linear electrical generator which converts floating movements of the buoyant body into electrical power. The buoyant body floats, describing an arc, by means of two hinges. A suitable Power Take-off Device (PTO) is placed between buoy support arms and the fixed structure and has the function to convert the mechanical power of the linear oscillating motion of the connecting piston into electrical power. A design assumption is made on the PTO control system: PTO reaction force is assumed to be linearly dependent on piston oscillation velocity with a given force-speed gain. This coefficient is strictly connected to electrical generator characteristics and its value has an effect on power conversion efficiency . A scaled model of this system has also been tested in the wave/towing tank facility of Department of industrial Engineering (DII) of University of Naples ""Federico II"". A variety of numerical analyses, such as potential flow simulations and Unsteady Reynolds Averaged Navier-Stokes (URANS) simulations, have been performed to predict the system performances. Numerical and experimental analyses have included the performances of the baseline geometry, both in free response and under wave excitation, in order to characterize the response of the system, and results have been used to understand which parameters affect more the power production. Finally a numerical optimization procedure has been carried out to optimize the shape of the converter with the final objective of increasing the generated power, eventually imposing a constraint on the amount of immersed volume. In this way, a modified configuration has been predicted with higher power output and the same value of submerged volume, but with different shape."
"71",372531,"1992.3398","Offshore mechanics and arctic engineering. Proceedings of the 11th international conference, Calgary, June, 1992. Volume 1: offshore technology","Papers are presented in two volumes covering hydrodynamics and structural aspects, respectively. In part A, papers are arranged under the following section headings: ocean waves and currents; hydrodynamic forces; dynamics of structures; risers, moorings and cables; computational methods; vortex shedding and vibration. Part B covers: deep water developments; deepwater compliant towers; design aspects of offshore structures; model testing techniques; case histories of offshore structures; damage detection and protection; structural and soil mechanics. -J.M.McLaughlin"
"72",25092,"2002.495","Near zero emission power plants as future CO2 control technologies","In this paper, CO2 control technologies like decarbonisation either of the flue gas or of the fuel as well as the use of oxyfuels in near zero emission cycles are investigated. The penalties on performance and costs of fossil fuels fired power plants are given for the CO2 chemical absorption from flue gas using amines. The overcost of the generated kWh is around 60\%. Amongst other techniques, the chemical absorption is the most mature and the best suited to power plants. Decarbonisation of the fuel is much less penalising than chemical absorption (30\% overcost of the kWh) and produces hydrogen. A new concept of near zero CO2 emission power plant is presented, the so-called MATIANT cycle, using an oxyfuel with total recycling of the flue gas. The cost of its kWh is 50\% to 100\% higher than that of a current Combined Cycle. As a conclusion, the social cost (generation + external costs) of the kWh in fossil fuels fired plants with capture and sequestration of CO2 is of the same order of magnitude as that of on shore windmills and the social cost of the kWh generated in a MATIANT cycle is comparable to that of a Combined. Cycle with capture and storage of CO2 and in the range of social costs of windmills too."
"73",184108,"2010.4483","Assessing the impact of climate change on visitor behaviour and habitat use at the coast: A UK case study","Although tourism and recreation can bring economic benefits to an area, the presence of visitors may adversely impact biodiversity, particularly if they make use of sensitive environments. It is anticipated that the effects of global climate change alone may increase the vulnerability of many environments, but these effects may be magnified if warmer and drier weather encourages more visitors, or makes them more likely to participate in ecologically damaging activities. Using case study sites from the UK, this study examines how different types of beach visitors make use of coastal environments. Via a series of visitor surveys, information is elicited on the environmental preferences of a range of visitor types including walkers, bird watchers, and bathers. The use of different habitats by these visitors is also assessed via an analysis of walking routes undertaken in a Geographical Information System. From this, an assessment is made of the likely present day biodiversity impacts arising from different coastal users, and how these may change under a modified climate. This study finds that whilst higher temperatures are expected to increase visitor numbers, warmer weather may encourage greater participation in low impact activities such as bathing. The findings are discussed in the context of coastal management. (C) 2009 Elsevier Ltd. All rights reserved."
