sysrev_id	analysis_id	duplicate_id	title	abstract	keywords	year	coder_1	coder_2	oro_branch.Mitigation	oro_branch.Nature	oro_branch.Societal	oro_any.M_Renewables	oro_any.M_Increase_efficiency	oro_any.M_CO2_removal_or_storage	oro_any.N_Human_assisted_evolution	oro_any.N_Protection	oro_any.N_Restoration	oro_any.SA_Built_infrastructure_and_technology	oro_any.SA_Socioinstitutional	biodiversity_metric	restoration	safe_fish	safe_space	oro_development_stage.Design__observeconceptpreliminary_testingside_effects	oro_development_stage.Evaluating_future_placementupscaling_potential	oro_development_stage.Implemented_continued_assessment	climate_threat.Temperature	climate_threat.Acidification	climate_threat.SLR	climate_threat.Extreme_weather	climate_threat.General_CC	climate_threat.Other	data_type.Primary	data_type.Secondary	climate_mitigation	adapt_to_threat.Human	adapt_to_threat.Natural	adapt_to_threat.Both	impact_any	oro_interaction	method_type.Experimental_exsitu	method_type.Experimental_insitu	method_type.Expert_opinion	method_type.Method_or_technology_development	method_type.Observational	method_type.Mathematical_predictionsimulation	method_type.Social_primary	m_co2_removal.Bioenergy	m_co2_removal.Openocean_PP	m_co2_removal.Macroalgae_kelp_cultivation	m_co2_removal.Microalgae_cultivation	m_co2_removal.Weathering_and_alkinalization	m_co2_removal.Coastal_blue_carbon_ecosystems	m_co2_removal.Other	m_co2_ocean_storage.Inorganic	m_co2_ocean_storage.Organic	m_co2_ocean_storage.Deep_sediments	ecosystem_type.Salt_marsh	ecosystem_type.Mangrove	ecosystem_type.Wetland__other	ecosystem_type.Oyster_reef	ecosystem_type.Coral_reef	ecosystem_type.Macroalgae	ecosystem_type.Seagrass	ecosystem_type.Other	economic_sector.Aquaculture	economic_sector.Coastal_development	economic_sector.Fisheries	economic_sector.Livelihood	economic_sector.Other	economic_sector.Port_infrastructure	economic_sector.Renewable_energy	economic_sector.Seabed_miningoil__gas	economic_sector.Shipping	economic_sector.Tourism__Recreation	impact_nature	impact_ncp.Regulating	impact_ncp.Material	impact_ncp.Nonmaterial	impact_ncp.Any	techological_scalability	technological_readiness	lead_time	duration	robustness	cost	enabling_factors	governability	marine_system.land	marine_system.coastal ocean	marine_system.open-ocean	marine_system.deep-ocean	Forecast	data_scale_spatial.Small	data_scale_spatial.Local	data_scale_spatial.Regional	data_scale_spatial.Large	data_scale_spatial.Global	scientific_discipline.Chemistry	scientific_discipline.Biogeochemistry	scientific_discipline.Biology	scientific_discipline.Economics	scientific_discipline.Engineering	scientific_discipline.Ecology	scientific_discipline.Fisheries	scientific_discipline.Physical_science	scientific_discipline.Political_science	scientific_discipline.Science__tech__other	scientific_discipline.Social_science__other	scientific_discipline.Other
91760791	11498	2018.1161	Modeling alternative stable states in Caribbean coral reefs	The resilience of Caribbean coral reefs, which are an important source of biodiversity and provide essential ecosystem services, is constantly challenged by many reef stressors including ocean acidification, hurricane damage, and overharvesting of herbivorous reef fish. The presence of two alternative stable statesa desirable state with high levels of coral cover and its coral-depleted counterparthas been widely documented in the literature. Increasing coral resilience to prevent phase shifts to the undesirable state is a critical research priority, and mathematical models can serve as an important tool to not only better understand the underlying dynamics of observed coral communities, but also to evaluate the potential impacts of stressors and the outcome of management strategies designed to promote coral persistence. Here, we review the existing literature of mathematical models designed to understand the processes that generate alternative stable states. We focus on models that are comprised of ordinary differential equations and, at their core, capture algal-coral dynamics. Recommendations for Resource Managers Evidence for the existence of alternative stable states and the associated presence of hysteresis implies a need for management designed to increase the resilience of coral reef ecosystems. In addition, holistic approaches to designing management strategies are required to both increase resilience of coral reefs and maximize the benefits of the ecosystem services they provide. Due to the intrinsic complexity and spatial variability of coral reef ecosystems, management cannot be designed using a one size fits all approach. Instead, local dynamics and stressors need to be carefully considered.	community composition; hysteresis; phase shift; reef stressors	2018	AC	NA	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
91760794	57855	2015.3199	Elevated CO2 induces a bloom of microphytobenthos within a shell gravel mesocosm	The geological storage of carbon dioxide (CO2) is expected to be an important component of future global carbon emission mitigation, but there is a need to understand the impacts of a CO2 leak on the marine environment and to develop monitoring protocols for leakage detection. In the present study, sediment cores were exposed to CO2-acidified seawater at one of five pH levels (8.0, 7.5, 7.0, 6.5 and 6.0) for 10 weeks. A bloom of Spirulina sp. and diatoms appeared on sediment surface exposed to pH 7.0 and 7.5 seawater. Quantitative PCR measurements of the abundance of 16S rRNA also indicated an increase within the pH 7.0 and 7.5 treatments after 10 weeks incubation. More detailed analysis of the microbial communities from the pH 7.0, 7.5 and 8.0 treatments confirmed an increase in the relative abundance of Spirulina sp. and Navicula sp. sequences, with changes in the relative abundance of major archaeal and bacterial groups also detected within the pH 7.0 treatment. A decreased flux of silicate from the sediment at this pH was also detected. Monitoring blooms of microphytobenthos may prove useful as an indicator of CO2 leakage within coastal areas.	ccs; microphytobenthos; sediment; 16s rrna 454 pyrosequencing; quantitative pcr; nutrient fluxes	2015	AC	NA	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
91760799	7833	2015.523	Adaptive capacity of co-management systems in the face of environmental change: The soft-shell clam fishery and invasive green crabs in Maine	Co-management, or regulatory decision-making through collaboration among user-groups, government officials, and scientists, has been proposed as an effective marine management tool in the face of environmental change. One potential advantage attributed to co-management is that such systems may have greater adaptive capacity than more conventional top-down management regimes. However, it is difficult to empirically test the relative adaptability of co-managed systems in the real world. This research uses a case study of the soft-shell clam fishery in Maine to investigate the question: Are co-managed systems better able to adapt to environmental change than are conventionally managed systems? This fishery provides an ideal system with which to address this question because (1) it is differentially managed, with some municipalities engaging in co-management and some in state management and (2) it faces an imminent environmental threat in the form of invasive predatory green crabs. This research first explores the scope of the green crab invasion in Maine, showing that although there have been no detectible impacts of green crabs on clam harvests to date, geographic overlaps of highly productive clam fisheries and high crab densities suggest a high likelihood of future impact. Second, to assess relative adaptability to this threat, this study quantifies differences between state- and co-managed systems across three attributes: user group stability, resource productivity, and institutional capacity to respond to change. It finds that co-managed clam fisheries have a higher degree of stability (i.e., a well defined user group), higher and more consistent productivity (i.e., more resources and incentives for sustained management), and greater institutional capacity to respond to change in the form of ``conservation hours,{''} a flexible management tool employed in co-managed fisheries. These results indicate that co-managed clam fisheries are better prepared to adapt to environmental change than are conventionally managed fisheries. (C) 2014 Elsevier Ltd. All rights reserved.	adaptive management; coastal fisheries; environmental change; invasive species; local management; stewardship	2015	AC	NA	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
91760802	551	2021.66	At the Water's Edge: Coastal Settlement, Transformative Adaptation, and Well-Being in an Era of Dynamic Climate Risk	With accelerating climate change, US coastal communities are experiencing increased flood risk intensity, resulting from accelerated sea level rise and stronger storms. These conditions place pressure on municipalities and local residents to consider a range of new disaster risk reduction programs, climate resilience initiatives, and in some cases transformative adaptation strategies (e.g., managed retreat and relocation from highly vulnerable, low-elevation locations). Researchers have increasingly understood that these climate risks and adaptation actions have significant impacts on the quality of life, well-being, and mental health of urban coastal residents. We explore these relationships and define conditions under which adaptation practices will affect communities and residents. Specifically, we assess climate and environmental stressors, community change, and well-being by utilizing the growing climate change literature and the parallel social science literature on risk and hazards, environmental psychology, and urban geography work, heretofore not widely integrated into work on climate adaptation.	coastal communities; dynamic risk and response; stressors; well-being; climate adaptation	2021	AC	NA	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
91760803	35468	2021.3711	Cenosphere formation of heavy fuel oil/water emulsion combustion in a swirling flame	Heavy fuel oil (HFO) is a good alternative and economical fuel for power generation and marine transport industry because of its low price and high energy density. However, HFO's incomplete and complex combustion results in high levels of emissions. One way to improve HFO combustion and reduce its high-level pollutant emissions is by emulsifying HFO with water to form water-in-oil emulsion fuel by virtue of its characteristic of the micro-explosion phenomenon of emulsion fuel. In this work, we tested HFO samples with water contents of 0\% (normal HFO), 5\%, 10\%, 20\%, and 30\% in mass. A lab-scale burner with an air-blast nozzle and swirling airflow was applied to simulate the industrial boiler's typical features. The properties of various water contents emulsion fuel, including composition, water droplet size distribution, heating value, density, viscosity, and TGA were analyzed. The influence of water-HFO emulsion on the swirling flame combustion performance and the primary pollutant emissions, listed as CO, CO2, NOx, SOx, particulate matter (PM), and its composition, was studied. The results show that, in general, multiple various beneficial processes come into effect when water-in-HFO emulsion augments the combustion. HFO emulsion technology offers tremendous potential to enhance combustion processes' efficiency with reduced SOx, NOx, and particulate matter emissions. The emulsion fuel has a considerable effect on the formation process of cenospheres. This effect varies with different water levels in HFO due to the different intensities of secondary atomization of emulsion fuel combustion.	cenospheres; emulsion fuel; swirling flame; heavy fuel oil	2021	AC	NA	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
91760810	42597	2022.4360	Sea level rise will change estuarine tidal energy: A review	Climate change induced sea level rise (SLR) is likely to impact estuarine hydrodynamics and associated processes, including tidal energy. In this study, a hierarchy of factors influencing the future of estuarine tidal energy resources is proposed based on their relevance to SLR. These include primary factors (e.g., tidal prism, tidal range, tidal current, tidal asymmetry), secondary factors (e.g., sediment transport), and tertiary factors (e.g., shifts in estuarine shape/landform). The existing uncertainty regarding SLR impacts on tidal energy resource is high, given the spatial variability of estuaries. SLR may cause tidal ranges or currents to strengthen or weaken, depending on estuarine shape and boundary conditions (e.g., presence or absence of levees and adjacent low-lying areas). To date, local site studies have not resulted in an overarching assessment of SLR effects on tidal energy resources and comparative studies encompassing different regions and estuary types are recommended in order to address the existing knowledge gaps and provide insights for policymakers and stakeholders. SLR implications to estuarine tidal energy resources may be particularly important as SLR-induced changes can alter the available resource within a renewable energy development's operational lifetime (-20-30 years for tidal stream devices and-120 years for tidal barrages). In this regard, broader environmental impacts, as well as technoeconomic assessments, are difficult to predict and long-term management decisions associated with harnessing the potential of tidal energy schemes within estuaries should be made with caution.	tidal power; tidal dynamics; tidal stream turbine; tidal barrage; renewable energy; climate change	2022	AC	NA	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
91760817	284137	2022.3808	Part-load efficiency boost in offshore organic Rankine cycles with a cooling water flow rate control strategy	Global concerns regarding greenhouse gas emissions and global warming have necessitated the speed up in using renewable energies and more efficient use of fossil fuels in the oil and gas industry. Harvesting gas turbine heat by organic Rankine bottoming cycles has raised as a potential solution to cut carbon dioxide emissions in offshore oil and gas installations. Offshore power cycles are expected to operate most of their operational life at part-loads where they suffer from poor efficiency. The purpose of this article is to boost the part-load efficiency of offshore organic Rankine cycles and keep it as close as possible to the design value. Here an operational strategy based on cooling water flow control is developed and added to a sliding pressure control logic and a variable area nozzle turbine control strategy. An in-house tool is developed for the design of organic Rankine cycles and the simulation of off-design control strategies. A design methodology is presented to optimize the cycle power output while minimizing the cycle footprint offshore. The proposed control strategy was successful in keeping the part-load efficiency close to design value and achieving a 5% reduction of annual carbon dioxide emissions. Â© 2022 The Authors	carbon dioxide;  cooling water;  efficiency;  fossil fuels;  gas emissions;  gas industry;  gas turbines;  global warming;  greenhouse gases;  hydraulics;  nozzles;  offshore oil well production, control strategies;  equipment footprint;  heat and power;  offshore heat and power;  offshores;  part load;  process modeling and simulations;  sliding pressure;  variable area;  variable area nozzle turbine, flow of water, carbon dioxide;  cooling water;  design;  flow control;  optimization;  water flow	2022	AC	NA	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
91760818	48026	2016.2955	Mangrove Range Expansion Rapidly Increases Coastal Wetland Carbon Storage	The climate change-induced expansion of mangroves into salt marshes could significantly alter the carbon (C) storage capacity of coastal wetlands, which have the highest average C storage per land area among unmanaged terrestrial ecosystems. Mangrove range expansion is occurring globally, but little is known about how these rapid climate-driven shifts may alter ecosystem C storage. Here, we quantify current C stocks in ecotonal wetlands across gradients of marsh- to mangrove-dominance, and use unique chronological maps of vegetation cover to estimate C stock changes from 2003 to 2010 in a 567-km(2) wildlife refuge in the mangrove-salt marsh ecotone. We report that over the 7-yr. period, total wetland C stocks increased 22 \% due to mangrove encroachment into salt marshes. Newly established mangrove stands stored twice as much C on a per area basis as salt marsh primarily due to differences in aboveground biomass, and mangrove cover increased by 69 \% during this short time interval. Wetland C storage within the wildlife refuge increased at a rate of 2.7 Mg C ha(-1) yr.(-1), more than doubling the naturally high coastal wetland C sequestration rates. Mangrove expansion could account for a globally significant increase of terrestrial C storage, which may exert a considerable negative feedback on warming.	climate change; range expansion; ecotone; carbon storage; mangrove; salt marsh	2016	AC	NA	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
91760820	897	2017.63	Migration as an Adaptation Strategy for Atoll Island States	Adopting a policy of migration can be one possible adaptation strategy against climate change. It has been forecasted that if the worst predictions regarding climate change and sea level rise become reality atolls around the world could become submerged in the future. This would render them uninhabitable and could lead to questions about whether Atoll Island States could still be considered as States. The international community has been avoiding any commitment to create a convention that would protect people displaced by climate change. In order to solve such potential problems, the authors will argue that a framework of bilateral agreements, initiatives, and national policies could constitute a viable solution for the various interested parties. The article will discuss the characteristics of Atoll Island States, touching on possible solutions for climate change displacement which have been discussed by the governments and civil society of the affected States.	NA	2017	AC	NA	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0
91760822	11078	2021.1500	Biomorphogenic Feedbacks and the Spatial Organization of a Dominant Grass Steer Dune Development	Nature-based solutions to mitigate the impact of future climate change depend on restoring biological diversity and natural processes. Coastal foredunes represent the most important natural flood barriers along coastlines worldwide, but their area has been squeezed dramatically because of a continuing urbanization of coastlines, especially in Europe. Dune development is steered by the development of vegetation in interaction with sand fluxes from the beach. Marram grass (Calamagrostis arenaria, formerly Ammophila arenaria) is the main dune building species along most European coasts, but also in other continents where the species was introduced. Engineering of coastal dunes, for instance by building dunes in front of dikes, needs to be based on a solid understanding of the species' interactions with the environment. Only quantitative approaches enable the further development of mechanistic models and coastal management strategies that encapsulate these biomorphogenic interactions. We here provide a quantitative review of the main biotic and physical interactions that affect marram grass performance, their interactions with sand fluxes and how they eventually shape dune development. Our review highlights that the species' spatial organization is central to dune development. We further demonstrate this importance by means of remote sensing and a mechanistic model and provide an outlook for further research on the use of coastal dunes as a nature-based solution for coastal protection.</p>	nature-based solution; coastal safety; ecological feedbacks; spatial configuration; synthesis; model; remote sensing	2021	AC	NA	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
91760823	1669	2022.242	Distributed Optimal Voltage Control and Berth Allocation of All-Electric Ships in Seaport Microgrids	The uncoordinated berth allocation of all-electric ships (AES) will impose great challenges on voltage profiles in seaport microgrids. This paper proposes a distributed optimal voltage control and berth allocation strategy to mitigate voltage violations while balancing the benefits between microgrids and AES. The voltage control problem is formulated as a second-order cone program (SOCP) to minimize network power loss, while the berth allocation problem is formulated as a mixed-integer linear program (MILP) to minimize total service time. To build the bridge between microgrids and berthed-in AES, the power interaction model at the seaport is proposed. The proposed model introduces a time-cost factor to evaluate the economic cost of service time and also unifies the timescales between voltage control and berth allocation. Considering different system operators and objectives of microgrids and AES, this paper develops an alternating direction of multipliers (ADMM)-based distributed optimization algorithm to solve the problem. The method can help reach the convergence of ADMM in solving models with discrete variables. The proposed approach is tested on the EU 16-bus microgrid embedded with a seaport and simulation results verify the effectiveness both in mitigating voltage violations and maximizing the total benefits of microgrids and AES.	microgrids; voltage control; resource management; seaports; optimization; marine vehicles; process control; distributed optimization; voltage control; berth allocation; all-electric ships; alternating direction of multipliers	2022	AC	NA	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
91760832	13844	2020.1717	Understanding the limitations of current RFMO climate change adaptation strategies: the case of the IATTC and the Eastern Pacific Ocean	While Regional Fisheries Management Organizations (RFMOs) face many challenges in their pursuit of sustainable resource development, climate change is among the most pressing and least addressed. Research has identified a host of expected or ongoing physical, biological, ecological, and social impacts of climate change on the marine environment, creating a strong climate change adaptation imperative for RFMOs. Through a case study of the Inter-American Tropical Tuna Commission (IATTC), we describe two serious limitations of current RFMO climate change adaptation strategies: (1) a weakened efficacy of resource management and conservation policies caused by viewing climate change as a general climate stressor rather than a unique environmental challenge, and (2) a reliance on incremental policy reform, problematic because it may not enable a pace or scale of policy change proportional to the sustainable development challenges created by a rapidly changing ocean. We discuss the benefits and drawbacks of incrementalism and outline potential solutions to the environmental and structural challenges facing the IATTC and other RFMOs, including the concept of adaptation pathways.	rfmo; climate change; adaptive management; fisheries management; conservation; iattc	2020	AC	NA	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
91760833	1309	2019.148	Nature-based solutions for hydro-meteorological hazards: Revised concepts, classification schemes and databases	Hydro-meteorological hazards (HMHs) have had a strong impact on human societies and ecosystems. Their impact is projected to be exacerbated by future climate scenarios. HMHs cataloguing is an effective tool to evaluate their associated risks and plan appropriate remediation strategies. However, factors linked to HMHs origin and triggers remain uncertain, which pose a challenge for their cataloguing. Focusing on key HMHs (floods, storm surges, landslides, droughts, and heatwaves), the goal of this review paper is to analyse and present a classification scheme, key features, and elements for designing nature-based solutions (NBS) and mitigating the adverse impacts of HMHs in Europe. For this purpose, we systematically examined the literature on NBS classification and assessed the gaps that hinder the widespread uptake of NBS. Furthermore, we critically evaluated the existing literature to give a better understanding of the HMHs drivers and their interrelationship (causing multi-hazards). Further conceptualisation of classification scheme and categories of NBS shows that relatively few studies have been carried out on utilising the broader concepts of NBS in tackling HMHs and that the classification and effectiveness of each NBS are dependent on the location, architecture, typology, green species and environmental conditions, as well as interrelated non-linear systems. NBS are often more cost-effective than hard engineering approaches used within the existing systems, especially when taking into consideration their potential co-benefits. We also evaluated the sources of available data for HMHs and NBS, highlighted gaps in data, and presented strategies to overcome the current shortcomings for the development of the NBS for HMHs. We highlighted specific gaps and barriers that need to be filled since the uptake and upscaling studies of NBS in HMHs reduction is rare. The fundamental concepts and the key technical features of past studies reviewed here could help practitioners to design and implement NBS in a real-world situation.	climate change; green; blue and hybrid infrastructure; cost effectiveness; floods; droughts; heatwaves	2019	AC	NA	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
91760836	12196	2017.991	Planning for the future: Incorporating global and local data to prioritize coral reef conservation	It is necessary, yet challenging, to manage coral reefs to simultaneously address a suite of global and local stressors that act over the short and long term. Therefore, managers need practical guidance on prioritizing the locations and types of conservation that most efficiently address their goals using limited resources. This study is one of the first examples of a vulnerability assessment for coral reefs that uses downscaled global climate change projections and local anthropogenic stress data to prioritize coral reef locations for conservation investment. Vulnerability was separated into manageable and unmanageable components (bleaching likelihood and local anthropogenic stressors, respectively), and the highest priority was given to places with low levels of unmanageable threats and high levels of manageable threats. Following prioritization, resilience characteristics were derived from standard reef monitoring data and used to identify the specific conservation strategies most likely to succeed given local ecological conditions and threats. Using Indonesian coral reefs as a case study, 9.1\% of total coral reef area was identified as of high conservation priority, including parts of Raja Ampat, Sulawesi, and Sumatra that are not currently included in marine protected areas (MPAs). Existing MPAs tend to be located in areas less threatened by local-scale anthropogenic activities, which has implications for both the implementation costs and the likely impact of conservation investment. This approach employs common and publicly available data and can therefore be replicated wherever managers face the familiar challenge of allocating limited conservation resources in the face of rapid global change and uncertainty.	climate change; decision science; exposure; indonesia; marine protected area; prioritization; resilience; vulnerability	2017	AC	NA	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
91760840	5185	2021.692	Assessing social-ecological vulnerability of coastal systems to fishing and tourism	Detecting areas with high social-ecological vulnerability (SEV) is essential to better inform management interventions for building resilience in coastal systems. The SEV framework, developed by the Intergovernmental Panel on Climate Change, is a robust method to identify SEV of tropical coastal systems to climate change. Yet, the application of this framework to temperate regions and other drivers of change remains underexplored. This study operationalizes the SEV framework to assess the social-ecological implications of fishing and tourism in temperate coastal systems. We spatially represented the SEV of coastal systems and identified the social and ecological vulnerability dimensions underpinning this SEV. Our results demonstrate that different dimensions contribute differently to the SEV, suggesting the need for distinctive management intervention to reduce the vulnerability of coastal systems. Our findings also highlight that livelihood diversification and the protection of marine areas may be plausible strategies to build resilience in temperate coastal systems that face fishing and tourism pressures. With this study, we hope to encourage the application of the SEV framework to other drivers of change for building more resilient coastal systems. (c) 2021 The Author(s). Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).	fish community; marine biodiversity; resilience; rocky reef; social-ecological associations; temperate regions	2021	AC	NA	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
91760848	22521	2003.446	Biological impacts of deep-sea carbon dioxide injection inferred from indices of physiological performance	A recent proposal to store anthropogenic carbon dioxide in the deep ocean is assessed here with regard to the impacts on deep-living fauna. The stability of the deepsea has allowed the evolution of species ill-equipped to withstand rapid environmental changes. Low metabolic rates of most deep-sea species are correlated with low capacities for pH buffering and low concentrations of ion-transport proteins. Changes in seawater carbon dioxide partial pressure (Pco(2)) may thus lead to large cellular Pco(2) and pH changes. Oxygen transport proteins of deepsea animals are also highly sensitive to changes in pH. Acidosis leads to metabolic suppression, reduced protein synthesis, respiratory stress, reduced metabolic scope and, ultimately, death. Deep-sea CO2 injection as a means of controlling atmospheric CO2 levels should be assessed with careful consideration of potential biological impacts. In order to properly evaluate the risks within a relevant timeframe, a much more aggressive approach to research is warranted.	carbon dioxide; global warming; deep sea; hypercapnia; acid-base balance; sequestration; cephalopoda; metabolism	2003	AC	NA	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
